Unnamed: 0,Unnamed: 0,count,mean,std,min,25%,50%,75%,max
1981,1,31.0,0.0024806451612903223,0.012981022542024925,0.0,0.0,0.0,0.0,0.0724
1981,2,28.0,0.06024285714285714,0.1880811121880789,0.0,0.0,0.0,0.011600000000000001,0.7875
1981,3,31.0,0.07221935483870967,0.29366813857295315,0.0,0.0,0.0,0.0001,1.6118
1981,4,30.0,0.04273,0.12039650914288628,0.0,0.0,0.00015000000000000001,0.009875,0.6019
1981,5,31.0,0.14859999999999998,0.5079241176921345,0.0,0.0,0.0,0.01225,2.76
1981,6,30.0,0.06344666666666668,0.16387346828939514,0.0,0.0,0.0,0.03505,0.7828
1981,7,31.0,0.07582580645161291,0.16414300668978038,0.0,0.0,0.0003,0.07035,0.7543
1981,8,31.0,0.060451612903225795,0.19308624820870046,0.0,0.0,0.0,0.0001,0.8048
1981,9,30.0,0.11212666666666667,0.396322880327725,0.0,0.0,0.0,0.0069500000000000004,2.1013
1981,10,31.0,0.18768709677419357,0.8569006919287421,0.0,0.0,0.0,0.0001,4.7419
1981,11,30.0,0.012610000000000001,0.0658288551656019,0.0,0.0,0.0,0.000375,0.361
1981,12,31.0,0.04667096774193548,0.129018275691336,0.0,0.0,0.0,0.028749999999999998,0.6899
1982,1,31.0,0.20256129032258066,0.42863324157716254,0.0,0.0,0.0102,0.14885,1.8545
1982,2,28.0,0.2902142857142858,1.0150070799659245,0.0,0.0,0.0012499999999999998,0.064475,5.3507
1982,3,31.0,0.09899677419354841,0.20814125569569494,0.0,0.0,0.0022,0.0529,0.8116
1982,4,30.0,0.08312999999999998,0.23472595047754352,0.0,0.0,0.0,0.019299999999999998,1.1032
1982,5,31.0,0.1467290322580645,0.3310801496048436,0.0,0.0,0.0014,0.0753,1.5125
1982,6,30.0,0.18349000000000001,0.37580163086210877,0.0,0.0,0.00185,0.129475,1.6041
1982,7,31.0,0.0989967741935484,0.2601082614141927,0.0,0.0,0.0028,0.038349999999999995,1.316
1982,8,31.0,0.1697935483870968,0.3681059312530239,0.0,0.0,0.0001,0.0915,1.3341
1982,9,30.0,0.09430666666666668,0.3337172227824168,0.0,0.0,0.0,0.00015000000000000001,1.3326
1982,10,31.0,0.12125806451612904,0.37436743428009644,0.0,0.0,0.0,0.004699999999999999,1.7516
1982,11,30.0,0.11438333333333334,0.30229450139675484,0.0,0.0,0.0005499999999999999,0.027725,1.4432
1982,12,31.0,0.07517419354838709,0.23769491786425428,0.0,0.0,0.0,0.00935,1.1736
1983,1,31.0,0.018180645161290324,0.06109428461732919,0.0,0.0,0.0,0.0029,0.3236
1983,2,28.0,0.11020714285714284,0.3376857403065003,0.0,0.0,0.0009499999999999999,0.016525,1.7344
1983,3,31.0,0.17553870967741933,0.4548353729115765,0.0,0.0,0.0015,0.15305000000000002,2.4226
1983,4,30.0,0.5191499999999999,1.29642528110291,0.0,0.0,0.0001,0.42775,6.0936
1983,5,31.0,0.05512580645161291,0.12415007039262856,0.0,0.0,0.0,0.036,0.4901
1983,6,30.0,0.13865333333333335,0.31799257715619206,0.0,0.0,0.01895,0.1072,1.5754
1983,7,31.0,0.031400000000000004,0.09144904227674194,0.0,0.0,0.0,0.0001,0.3372
1983,8,31.0,0.034238709677419356,0.11103634743458063,0.0,0.0,0.0,0.0121,0.6026
1983,9,30.0,0.05274,0.2296089623385962,0.0,0.0,0.0,7.500000000000001e-05,1.2501
1983,10,31.0,0.23534193548387095,0.6072231148291343,0.0,0.0,0.0,0.0269,2.9424
1983,11,30.0,0.17906999999999998,0.5115055998951898,0.0,0.0,0.00035,0.008925,2.2616
1983,12,31.0,0.17164193548387097,0.5251706470435386,0.0,0.0,0.0,0.00915,2.4517
1984,1,31.0,0.03717096774193547,0.055698008303998243,0.0,5e-05,0.0008,0.0658,0.1735
1984,2,29.0,0.23110344827586204,0.7986294038103918,0.0,0.0,0.0001,0.0099,3.7353
1984,3,31.0,0.23845161290322578,0.64079390960015,0.0,0.0,0.0002,0.0364,2.9749
1984,4,30.0,0.14181666666666665,0.37636981545881937,0.0,0.0,0.0008500000000000001,0.09795000000000001,1.7381
1984,5,31.0,0.16719677419354834,0.5622185669197054,0.0,0.0,0.0,0.1016,3.1329
1984,6,30.0,0.01857333333333333,0.045898703560185085,0.0,0.0,0.0,0.0002,0.172
1984,7,31.0,0.10430645161290325,0.19667382122943877,0.0,0.00015,0.03,0.0893,0.6989
1984,8,31.0,0.33865483870967744,1.0930259063226602,0.0,0.0,0.0138,0.09625,5.8575
1984,9,30.0,0.0221,0.06286539533825014,0.0,0.0,0.0,0.0,0.2886
1984,10,31.0,0.06786129032258065,0.2483192497269317,0.0,0.0,0.0,0.00145,1.288
1984,11,30.0,0.07849333333333333,0.1993136272887243,0.0,0.0,0.0,0.001175,0.7523
1984,12,31.0,0.02599354838709677,0.08445281102676558,0.0,0.0,0.0001,0.0034999999999999996,0.4441
1985,1,31.0,0.059216129032258064,0.18435677385036914,0.0,0.0,0.0001,0.00375,0.8152
1985,2,28.0,0.20403571428571426,0.7156060530219772,0.0,0.0,0.0,0.00315,3.6417
1985,3,31.0,0.024596774193548384,0.0886367850043873,0.0,0.0,0.0,0.002,0.3772
1985,4,30.0,0.09723666666666668,0.30053484792298546,0.0,0.0,0.0,0.0,1.3444
1985,5,31.0,0.2619483870967742,0.7135510273138462,0.0,0.0,0.0001,0.09745000000000001,3.5927
1985,6,30.0,0.048586666666666674,0.15311088777099752,0.0,0.0,0.0,0.030600000000000002,0.8321
1985,7,31.0,0.10545483870967741,0.19711453326887507,0.0,0.0,0.0188,0.11175,0.7409
1985,8,31.0,0.37360967741935475,1.3150006300010757,0.0,0.0,0.0057,0.07100000000000001,6.9792
1985,9,30.0,0.040159999999999994,0.19134447650678402,0.0,0.0,0.0,0.0043749999999999995,1.0499
1985,10,31.0,0.09874516129032258,0.2667281635407226,0.0,0.0,0.0,0.015050000000000001,1.2841
1985,11,30.0,0.4201766666666667,1.013158459432452,0.0,0.0,0.00105,0.30165,4.0242
1985,12,31.0,0.01696451612903226,0.08669207402597269,0.0,0.0,0.0,5e-05,0.4836
1986,1,31.0,0.006487096774193548,0.024771431689690225,0.0,0.0,0.0,0.00045,0.1354
1986,2,28.0,0.04695,0.12451170850789717,0.0,0.0,0.00165,0.02975,0.636
1986,3,31.0,0.031680645161290315,0.10262723621389801,0.0,0.0,0.0,0.0001,0.4208
1986,4,30.0,0.03768666666666667,0.08946025792007554,0.0,0.0,0.0,0.00075,0.3201
1986,5,31.0,0.1609,0.4971781156352988,0.0,0.0,0.0,0.0279,2.6266
1986,6,30.0,0.006216666666666667,0.025170276440515206,0.0,0.0,0.0,0.0,0.1279
1986,7,31.0,0.031951612903225804,0.05801200376340367,0.0,0.0,0.0,0.0432,0.1896
1986,8,31.0,0.15439677419354841,0.5608210674144777,0.0,0.0,0.0153,0.0635,3.1102
1986,9,30.0,0.10162666666666668,0.2926067208002428,0.0,0.0,0.0,0.005549999999999999,1.4458
1986,10,31.0,0.06533548387096774,0.18621122871332096,0.0,0.0,0.0,0.0002,0.766
1986,11,30.0,0.14437000000000003,0.4151902265725667,0.0,0.0,0.0007,0.0601,2.0533
1986,12,31.0,0.16973225806451614,0.4560836351570451,0.0,0.0,0.0,0.03185,2.0406
1987,1,31.0,0.05603870967741935,0.17476515228046152,0.0,0.0,0.0002,0.0089,0.9052
1987,2,28.0,0.11721428571428572,0.2910269959659282,0.0,0.0,0.00025,0.086425,1.4485
1987,3,31.0,0.19125161290322584,0.5143836135745173,0.0,0.0,0.0002,0.036250000000000004,2.1466
1987,4,30.0,0.9165599999999999,2.463298665946777,0.0,0.0,0.0002,0.2032,10.3673
1987,5,31.0,0.0823032258064516,0.2205610761729745,0.0,0.0,0.0,0.01925,1.0671
1987,6,30.0,0.01903,0.035490204087985984,0.0,0.0,0.0,0.016275,0.1298
1987,7,31.0,0.14845483870967743,0.31032869008919084,0.0,0.0,0.0004,0.12765,1.2848
1987,8,31.0,0.023612903225806454,0.07845161456564798,0.0,0.0,0.0,0.0029,0.4194
1987,9,30.0,0.34217,0.8493356016566005,0.0,0.0,0.0,0.29745,4.2279
1987,10,31.0,0.0346,0.140485230540438,0.0,0.0,0.0,0.0,0.7515
1987,11,30.0,0.19272333333333333,0.6577942963672863,0.0,0.0,0.0,0.013325,3.3225
1987,12,31.0,0.07186129032258065,0.17029120485689478,0.0,0.0,0.0,0.0024000000000000002,0.6954
1988,1,31.0,0.024451612903225804,0.059677354001707886,0.0,0.0,0.0,0.00615,0.2595
1988,2,29.0,0.01613103448275862,0.06343535012372992,0.0,0.0,0.0,0.0017,0.3411
1988,3,31.0,0.013887096774193548,0.06081180116795031,0.0,0.0,0.0,0.0013,0.3379
1988,4,30.0,0.09412666666666668,0.20192385545620614,0.0,0.0,0.0003,0.040475,0.777
1988,5,31.0,0.04262258064516129,0.10256729078894958,0.0,0.0,0.0001,0.04505,0.5351
1988,6,30.0,0.13304666666666665,0.31371433714979197,0.0,0.0,0.0,0.020725,1.1543
1988,7,31.0,0.19867419354838708,0.5010631397124464,0.0,0.0,0.0003,0.0846,2.2671
1988,8,31.0,0.2134290322580645,0.5967900346540361,0.0,0.0,0.0066,0.0713,3.0357
1988,9,30.0,0.06686,0.2235679601990996,0.0,0.0,0.0,0.014575,0.9188
1988,10,31.0,0.01783225806451613,0.06504236766445275,0.0,0.0,0.0,0.0,0.3463
1988,11,30.0,0.13917333333333334,0.4208128201578411,0.0,0.0,5e-05,0.0053750000000000004,2.1044
1988,12,31.0,0.028090322580645158,0.13399360520770812,0.0,0.0,0.0,0.0,0.7451
1989,1,31.0,0.04110322580645161,0.11295582169996363,0.0,0.0,0.0001,0.00785,0.5464
1989,2,28.0,0.01792857142857143,0.037882223497873735,0.0,0.0,0.0009,0.0149,0.152
1989,3,31.0,0.06345483870967743,0.17610582204782385,0.0,0.0,0.0001,0.02265,0.9034
1989,4,30.0,0.11711666666666666,0.29569709814364886,0.0,0.0,0.00085,0.065675,1.4664
1989,5,31.0,0.2863838709677419,0.734270295416601,0.0,0.0,0.0,0.013150000000000002,3.4518
1989,6,30.0,0.2924733333333333,0.4684368650157105,0.0,0.000575,0.03745,0.5357000000000001,1.902
1989,7,31.0,0.3554645161290322,0.9156107843213684,0.0,5e-05,0.026,0.1878,4.7491
1989,8,31.0,0.030038709677419353,0.09877047358200175,0.0,0.0,0.0,0.00345,0.4324
1989,9,30.0,0.7129466666666667,2.0021909791669406,0.0,0.0,0.0015,0.11172499999999999,9.68
1989,10,31.0,0.12916451612903226,0.3916863435185415,0.0,0.0,0.0,5e-05,1.6565
1989,11,30.0,0.26437666666666665,1.3891500543766728,0.0,0.0,0.00105,0.010100000000000001,7.6184
1989,12,31.0,0.03736451612903226,0.1158688930023559,0.0,0.0,0.0,0.01,0.5582
1990,1,31.0,0.03514193548387097,0.0960083669068953,0.0,0.0,0.0013,0.008150000000000001,0.4711
1990,2,28.0,0.08820357142857142,0.1932335518028069,0.0,0.0,0.00030000000000000003,0.072175,0.897
1990,3,31.0,0.08470967741935484,0.18369579446254564,0.0,0.0,0.0003,0.02915,0.7397
1990,4,30.0,0.05900999999999999,0.10495584408167347,0.0,0.0,0.0003,0.063525,0.3368
1990,5,31.0,0.27639032258064516,0.7161541069513082,0.0,0.0,0.0003,0.0733,3.0636
1990,6,30.0,0.019996666666666666,0.06630226231815735,0.0,0.0,0.0,0.0,0.3271
1990,7,31.0,0.24523870967741934,0.6352641265266067,0.0,0.0,0.0001,0.029849999999999998,2.5884
1990,8,31.0,0.18940322580645158,0.4986190426126081,0.0,0.0,0.0,0.09765,2.5758
1990,9,30.0,0.017599999999999998,0.04622934580753986,0.0,0.0,0.0,0.0031000000000000003,0.2091
1990,10,31.0,0.8151064516129033,2.333532491300901,0.0,0.0,0.0,0.074,11.6473
1990,11,30.0,0.04737333333333334,0.21150081100901558,0.0,0.0,0.0,0.0,1.1402
1990,12,31.0,0.07210322580645159,0.13845815850253815,0.0,0.0,0.0018,0.0511,0.5038
1991,1,31.0,0.12242258064516127,0.5169205591511316,0.0,0.0,0.0,0.00045000000000000004,2.8319
1991,2,28.0,0.03489642857142857,0.10203310821472446,0.0,0.0,0.0,0.010125,0.5223
1991,3,31.0,0.27732903225806455,0.7982424987406389,0.0,0.0,0.0021,0.09534999999999999,4.2789
1991,4,30.0,0.07547000000000001,0.13999496579618806,0.0,0.0,0.0026,0.086425,0.5097
1991,5,31.0,0.07160967741935484,0.17662911680474935,0.0,0.0,0.0,0.054150000000000004,0.8597
1991,6,30.0,0.14006666666666667,0.42803535249848895,0.0,0.0,0.0,0.010525,2.1477
1991,7,31.0,0.18541290322580647,0.3780832216518258,0.0,0.0,0.0005,0.27954999999999997,1.7857
1991,8,31.0,0.04649032258064516,0.10794822016392458,0.0,0.0,0.0,0.0267,0.5102
1991,9,30.0,0.005586666666666667,0.014747220271872473,0.0,0.0,0.0,0.00015000000000000001,0.0704
1991,10,31.0,0.007929032258064515,0.03471892081222562,0.0,0.0,0.0,0.0,0.1859
1991,11,30.0,0.09962666666666667,0.45923526833003686,0.0,0.0,0.0,0.0021,2.5089
1991,12,31.0,0.11732903225806453,0.3071247772415945,0.0,0.0,0.0,0.02815,1.5104
1992,1,31.0,0.17622903225806455,0.6587074207332357,0.0,0.0,0.0,0.0003,3.2215
1992,2,29.0,0.1510206896551724,0.5269722752122397,0.0,0.0,0.0,0.037,2.784
1992,3,31.0,0.09526774193548387,0.2606421971299566,0.0,0.0,0.0004,0.0171,1.3315
1992,4,30.0,0.5854666666666668,2.6141054002618485,0.0,0.0,0.0,0.003025,14.1818
1992,5,31.0,0.5431193548387095,1.5125806209740487,0.0,0.0,0.0,0.15234999999999999,6.3232
1992,6,30.0,0.32905,0.705037146857012,0.0,0.0,0.0008500000000000001,0.116525,2.25
1992,7,31.0,0.10906129032258063,0.24490900579251793,0.0,0.0,0.0,0.044950000000000004,0.8711
1992,8,31.0,0.12669999999999998,0.4418968499548283,0.0,0.0,0.0,0.0107,1.9266
1992,9,30.0,0.11499333333333332,0.31742926655298787,0.0,0.0,5e-05,0.0534,1.2843
1992,10,31.0,0.1115193548387097,0.35927092508704783,0.0,0.0,0.0,0.0009,1.7647
1992,11,30.0,0.5124766666666667,1.2334021640982709,0.0,0.0,0.00025,0.488325,6.2604
1992,12,31.0,0.0897483870967742,0.171102019997754,0.0,0.0,0.0,0.07985,0.6525
1993,1,31.0,0.34489677419354836,0.730832321618701,0.0,0.0,0.0,0.29269999999999996,2.8279
1993,2,28.0,0.171025,0.48445711550070064,0.0,0.0,0.0,0.004824999999999999,1.7808
1993,3,31.0,0.7647354838709676,2.3370096481826774,0.0,0.0,0.0033,0.19974999999999998,12.4709
1993,4,30.0,0.24567999999999998,0.49007503324174395,0.0,0.0,0.0,0.020375,1.4724
1993,5,31.0,0.2250774193548387,0.45608338616944255,0.0,0.0,0.0,0.1513,1.6521
1993,6,30.0,0.3313433333333334,0.9774169080773071,0.0,0.0,0.0,0.045524999999999996,3.931
1993,7,31.0,0.21200645161290327,0.5443737398365722,0.0,0.0,0.0002,0.0495,2.4653
1993,8,31.0,0.013170967741935487,0.06293064009181529,0.0,0.0,0.0,0.00045000000000000004,0.3511
1993,9,30.0,0.11947666666666666,0.22531817148711916,0.0,0.0,0.0025,0.15905,0.9306
1993,10,31.0,0.06607096774193548,0.2466096080766095,0.0,0.0,0.0,0.0028499999999999997,1.1382
1993,11,30.0,0.18638999999999997,0.6825117466969418,0.0,0.0,0.0,0.00035,3.489
1993,12,31.0,0.30686451612903215,1.2920956676522026,0.0,0.0,0.0,0.006200000000000001,7.0892
1994,1,31.0,0.2849903225806452,0.8853775689331036,0.0,0.0,0.0001,0.0858,4.4936
1994,2,28.0,0.26406071428571426,0.6325779467937853,0.0,0.0,0.00095,0.046,2.2716
1994,3,31.0,0.2718967741935484,0.7542865041365786,0.0,0.0,0.0034,0.0745,3.4866
1994,4,30.0,0.14744,0.47055548069679637,0.0,0.0,0.00015,0.06115000000000001,2.4848
1994,5,31.0,0.03798064516129032,0.1521227167330263,0.0,0.0,0.0,0.001,0.8021
1994,6,30.0,0.06911333333333335,0.18160909086567625,0.0,0.0,0.0,0.018275,0.7078
1994,7,31.0,0.1725290322580645,0.43289923707759703,0.0,0.0,0.0002,0.08025,1.7566
1994,8,31.0,0.20707096774193548,0.7601312010407804,0.0,0.0,0.0001,0.01245,4.1394
1994,9,30.0,0.011246666666666667,0.03487374007941271,0.0,0.0,0.0,0.0,0.1615
1994,10,31.0,0.040435483870967744,0.11090887715714225,0.0,0.0,0.0,0.01005,0.5392
1994,11,30.0,0.05174333333333333,0.13465343173555186,0.0,0.0,0.0,0.0001,0.52
1994,12,31.0,0.06604516129032259,0.16709042230423157,0.0,0.0,0.0,0.01475,0.64
1995,1,31.0,0.4701129032258065,1.9907543136111223,0.0,0.0,0.0023,0.01715,10.9669
1995,2,28.0,0.22476071428571426,0.9177472977206437,0.0,0.0,5e-05,0.001825,4.8222
1995,3,31.0,0.07462903225806451,0.204266016415765,0.0,0.0,0.0,0.0017499999999999998,0.8807
1995,4,30.0,0.019356666666666664,0.08384764789468613,0.0,0.0,0.0002,0.00085,0.4589
1995,5,31.0,0.22868709677419358,0.522952049900011,0.0,0.0,0.0,0.11245,2.1693
1995,6,30.0,1.1309566666666668,3.3982061512919084,0.0,0.0,0.006,0.33305,17.7875
1995,7,31.0,0.15824193548387094,0.5409987041107052,0.0,0.0,0.0001,0.029849999999999998,2.83
1995,8,31.0,0.04089354838709677,0.2239784319013535,0.0,0.0,0.0,5e-05,1.2476
1995,9,30.0,0.06097666666666667,0.22396077347935564,0.0,0.0,0.0,0.0026750000000000003,1.2062
1995,10,31.0,0.18715161290322582,0.6487664067911079,0.0,0.0,0.0,0.00305,3.468
1995,11,30.0,0.19132666666666667,0.6306999592315768,0.0,0.0,0.0001,0.015275,3.1263
1995,12,31.0,0.0388516129032258,0.12032498457917411,0.0,0.0,0.0,0.00625,0.6516
1996,1,31.0,0.5263774193548386,1.7686836541544442,0.0,0.0,0.001,0.08505,8.634
1996,2,29.0,0.24321379310344832,0.7541884298105472,0.0,0.0,0.001,0.0367,3.2406
1996,3,31.0,0.18679677419354843,0.588332951359954,0.0,0.0,0.0,0.00345,2.5796
1996,4,30.0,0.06440666666666667,0.1888360846093106,0.0,0.0,0.0001,0.036724999999999994,1.0057
1996,5,31.0,0.12612903225806452,0.3012112262112734,0.0,0.0,0.0005,0.0867,1.4155
1996,6,30.0,0.39923333333333333,1.0621472997832182,0.0,0.0,0.0,0.07980000000000001,4.2159
1996,7,31.0,0.16590322580645162,0.4307015165083362,0.0,0.0,0.0,0.044649999999999995,1.9397
1996,8,31.0,0.5621354838709677,2.401332333594329,0.0,0.0,0.0002,0.0751,13.3037
1996,9,30.0,1.2392666666666665,3.8343404480124565,0.0,0.0,0.017349999999999997,0.14192500000000002,20.2889
1996,10,31.0,0.10216451612903225,0.42922974465771213,0.0,0.0,0.0,0.00655,2.3152
1996,11,30.0,0.4095866666666666,1.9168974121693654,0.0,0.0,0.00015000000000000001,0.005875,10.5278
1996,12,31.0,0.18437741935483867,0.4909938877485662,0.0,0.0,0.0003,0.101,2.2944
1997,1,31.0,0.10266451612903225,0.3096098518548649,0.0,0.0,0.0003,0.10655,1.7076
1997,2,28.0,0.09267500000000002,0.2620495918926628,0.0,0.0,0.0014,0.0718,1.3302
1997,3,31.0,0.18161612903225807,0.47926024947953166,0.0,0.0,0.0,0.06195,2.0746
1997,4,30.0,0.10572333333333335,0.2994694799754753,0.0,0.0,0.0,0.020775,1.4589
1997,5,31.0,0.02193548387096774,0.046326144874408996,0.0,0.0,0.0,0.016900000000000002,0.2137
1997,6,30.0,0.3187366666666666,0.9693778781662813,0.0,0.0,0.0,0.05255,4.8219
1997,7,31.0,0.10346129032258064,0.27580848268006475,0.0,0.0,0.0,0.040400000000000005,1.342
1997,8,31.0,0.15644193548387098,0.6183796529501887,0.0,0.0,0.0,0.0005499999999999999,3.2626
1997,9,30.0,0.25455,0.7331752981099544,0.0,0.0,0.0,0.086225,3.2726
1997,10,31.0,0.038493548387096774,0.11141480133711701,0.0,0.0,0.0,0.00125,0.5668
1997,11,30.0,0.13456,0.4592281775266875,0.0,0.0,0.001,0.0149,2.0594
1997,12,31.0,0.038638709677419364,0.08642385348740764,0.0,0.0,0.0,0.0012000000000000001,0.2959
1998,1,31.0,0.6663999999999999,1.775457055521198,0.0,0.0,0.0762,0.27425,8.8944
1998,2,28.0,0.5870464285714286,1.3878769724754112,0.0,0.0,0.06555,0.19035,5.6853
1998,3,31.0,0.6434225806451614,2.6125762382126028,0.0,0.0,0.0,0.0008500000000000001,14.4313
1998,4,30.0,0.32699999999999996,0.8661095626320949,0.0,0.0,0.0001,0.00355,3.1674
1998,5,31.0,0.44236129032258076,0.7674111156685267,0.0,0.0,0.0072,0.67765,2.9598
1998,6,30.0,0.16383333333333333,0.4554664114443819,0.0,0.0,0.0015,0.1159,2.4191
1998,7,31.0,0.05911612903225806,0.16077412332581012,0.0,0.0,0.0,0.00715,0.7535
1998,8,31.0,0.11295483870967742,0.4772669552348454,0.0,0.0,0.0,0.0001,2.6327
1998,9,30.0,0.00635,0.02435808652809873,0.0,0.0,0.0,0.0,0.1296
1998,10,31.0,0.08602903225806452,0.47119482679216534,0.0,0.0,0.0,0.0,2.6248
1998,11,30.0,0.020023333333333334,0.08071295961972104,0.0,0.0,0.0,0.00035,0.4079
1998,12,31.0,0.09810000000000002,0.30089211466348975,0.0,0.0,0.0003,0.006,1.541
1999,1,31.0,0.40700000000000003,1.4945879775599251,0.0,0.0,0.0,0.0259,8.2436
1999,2,28.0,0.16084285714285715,0.6031517691375501,0.0,0.0,0.00039999999999999996,0.013425,3.1826
1999,3,31.0,0.13394516129032255,0.3590302761965994,0.0,0.0,0.0003,0.0304,1.7119
1999,4,30.0,0.30493333333333333,1.1578059912322678,0.0,0.0,0.0014,0.026325,6.307
1999,5,31.0,0.21742258064516132,0.7762982900533689,0.0,0.0,0.0,0.0,4.073
1999,6,30.0,0.031663333333333335,0.08504146446387742,0.0,0.0,0.0,0.0025499999999999997,0.4264
1999,7,31.0,0.32914193548387105,0.9170437771354188,0.0,0.0,0.0,0.061399999999999996,3.9422
1999,8,31.0,0.14129032258064514,0.45231488468015935,0.0,0.0,0.0,0.0002,2.3552
1999,9,30.0,0.5320000000000001,2.169599215809543,0.0,0.0,0.0,0.1341,11.9237
